timestamp,openweather_aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3
2023-08-31 23:00:00+00:00,3.0,18.46,53.73,203.61,0.0,2.18,30.4,2.12,0.38
2023-09-01 00:00:00+00:00,3.0,19.73,59.29,201.94,0.0,2.18,29.68,2.21,0.4
2023-09-01 01:00:00+00:00,3.0,20.93,66.21,211.95,0.01,2.91,28.97,2.68,0.63
2023-09-01 02:00:00+00:00,3.0,22.02,73.54,226.97,0.03,4.16,27.54,3.1,0.85
2023-09-01 03:00:00+00:00,3.0,23.55,76.82,297.07,1.2,7.2,24.32,3.7,1.58
2023-09-01 04:00:00+00:00,3.0,30.11,84.2,774.38,15.65,17.65,15.56,5.66,4.88
2023-09-01 05:00:00+00:00,3.0,38.18,95.58,1268.39,32.63,24.33,14.31,7.33,8.23
2023-09-01 06:00:00+00:00,3.0,40.97,99.61,1295.09,29.95,27.08,21.46,7.75,9.63
2023-09-01 07:00:00+00:00,3.0,37.76,93.14,1068.12,21.01,25.02,30.4,6.74,8.36
2023-09-01 08:00:00+00:00,3.0,33.78,83.16,921.25,17.21,22.62,33.26,5.96,6.78
2023-09-01 09:00:00+00:00,3.0,30.75,74.0,881.2,17.43,21.76,31.11,5.54,5.89
2023-09-01 10:00:00+00:00,3.0,26.69,63.05,801.09,16.54,19.02,26.82,4.83,4.88
2023-09-01 11:00:00+00:00,3.0,23.93,54.69,774.38,16.76,18.34,21.46,4.59,4.5
2023-09-01 12:00:00+00:00,3.0,22.86,50.82,807.76,18.1,19.71,15.02,4.53,4.43
2023-09-01 13:00:00+00:00,2.0,22.48,49.23,921.25,21.9,23.31,6.53,4.65,4.37
2023-09-01 14:00:00+00:00,2.0,21.52,48.37,821.11,17.21,23.65,0.82,4.17,3.83
2023-09-01 15:00:00+00:00,2.0,19.91,48.18,514.03,4.92,19.19,3.49,3.55,2.88
2023-09-01 16:00:00+00:00,2.0,17.72,46.25,297.07,0.19,9.94,16.99,2.92,1.58
2023-09-01 17:00:00+00:00,2.0,17.36,46.17,263.69,0.08,7.28,20.38,2.59,1.39
2023-09-01 18:00:00+00:00,2.0,16.9,45.9,253.68,0.06,6.0,21.99,2.35,1.27
2023-09-01 19:00:00+00:00,2.0,15.97,43.83,243.66,0.04,5.27,22.89,2.09,0.95
2023-09-01 20:00:00+00:00,2.0,14.94,40.43,226.97,0.03,4.33,24.68,1.97,0.59
2023-09-01 21:00:00+00:00,2.0,14.39,37.37,210.29,0.01,2.59,27.54,1.65,0.41
2023-09-01 22:00:00+00:00,2.0,14.17,35.26,208.62,0.0,1.84,29.68,1.55,0.37
2023-09-01 23:00:00+00:00,2.0,13.83,33.24,210.29,0.0,1.76,30.76,1.68,0.41
2023-09-02 00:00:00+00:00,2.0,13.69,32.39,211.95,0.0,1.91,31.83,1.91,0.47
2023-09-02 01:00:00+00:00,2.0,14.15,33.54,216.96,0.0,2.31,31.83,2.21,0.55
2023-09-02 02:00:00+00:00,2.0,15.17,36.1,223.64,0.02,2.78,30.76,2.21,0.6
2023-09-02 03:00:00+00:00,2.0,16.85,39.11,257.02,0.57,4.2,28.97,2.26,0.91
2023-09-02 04:00:00+00:00,2.0,17.49,38.66,307.08,2.04,5.57,29.33,2.47,1.19
2023-09-02 05:00:00+00:00,2.0,17.03,36.28,310.42,2.4,5.27,34.69,2.5,1.23
2023-09-02 06:00:00+00:00,2.0,16.58,35.44,290.39,1.79,4.16,41.48,2.41,1.17
2023-09-02 07:00:00+00:00,2.0,15.87,34.81,270.37,1.34,3.3,45.42,2.21,0.99
2023-09-02 08:00:00+00:00,2.0,15.28,33.72,267.03,1.26,3.13,46.49,2.18,0.89
2023-09-02 09:00:00+00:00,2.0,14.91,33.09,267.03,1.36,3.3,46.49,2.06,0.85
2023-09-02 10:00:00+00:00,2.0,14.65,33.3,260.35,1.36,3.17,43.99,1.83,0.74
2023-09-02 11:00:00+00:00,2.0,14.85,34.82,253.68,1.36,3.13,39.7,1.77,0.66
2023-09-02 12:00:00+00:00,2.0,14.75,35.3,250.34,1.33,3.43,35.41,1.67,0.62
2023-09-02 13:00:00+00:00,2.0,14.39,34.28,257.02,1.03,4.88,30.4,1.56,0.59
2023-09-02 14:00:00+00:00,2.0,13.95,32.24,253.68,0.16,6.08,27.18,1.39,0.57
2023-09-02 15:00:00+00:00,2.0,13.65,30.27,233.65,0.02,4.71,28.97,1.24,0.58
2023-09-02 16:00:00+00:00,2.0,13.34,28.14,226.97,0.01,3.94,30.76,1.27,0.63
2023-09-02 17:00:00+00:00,2.0,12.86,26.14,220.3,0.01,3.13,32.19,1.22,0.58
2023-09-02 18:00:00+00:00,2.0,12.32,25.62,216.96,0.01,2.72,32.9,1.18,0.55
2023-09-02 19:00:00+00:00,2.0,11.61,25.75,213.62,0.0,2.55,32.9,1.12,0.43
2023-09-02 20:00:00+00:00,2.0,10.99,26.36,203.61,0.0,2.12,32.19,1.07,0.25
2023-09-02 21:00:00+00:00,2.0,10.83,27.04,196.93,0.0,1.54,31.11,1.13,0.23
2023-09-02 22:00:00+00:00,2.0,10.92,27.03,193.6,0.0,1.22,30.04,1.15,0.22
2023-09-02 23:00:00+00:00,2.0,11.22,26.52,193.6,0.0,1.18,29.33,1.24,0.23
2023-09-03 00:00:00+00:00,2.0,11.67,26.47,193.6,0.0,1.24,30.04,1.34,0.24
2023-09-03 01:00:00+00:00,2.0,12.29,27.18,196.93,0.0,1.48,30.76,1.49,0.26
2023-09-03 02:00:00+00:00,2.0,13.09,28.09,200.27,0.01,1.84,31.47,1.53,0.28
2023-09-03 03:00:00+00:00,2.0,14.08,28.76,223.64,0.34,2.96,31.47,1.62,0.51
2023-09-03 04:00:00+00:00,2.0,15.11,28.92,253.68,1.31,4.16,32.19,1.82,0.71
2023-09-03 05:00:00+00:00,2.0,15.63,28.16,260.35,1.61,3.98,35.05,1.88,0.77
2023-09-03 06:00:00+00:00,2.0,15.72,27.63,247.0,1.3,3.26,37.91,1.85,0.77
2023-09-03 07:00:00+00:00,2.0,15.48,26.8,236.99,1.01,2.61,38.98,1.7,0.63
2023-09-03 08:00:00+00:00,2.0,15.41,26.26,233.65,0.91,2.44,39.7,1.68,0.54
2023-09-03 09:00:00+00:00,2.0,15.71,26.14,236.99,0.92,2.57,39.7,1.61,0.48
2023-09-03 10:00:00+00:00,2.0,15.42,25.75,233.65,0.89,2.57,38.62,1.51,0.42
2023-09-03 11:00:00+00:00,2.0,14.98,26.93,233.65,0.89,2.74,37.55,1.52,0.41
2023-09-03 12:00:00+00:00,2.0,14.65,29.7,236.99,0.85,3.26,35.05,1.46,0.41
2023-09-03 13:00:00+00:00,2.0,15.03,33.95,243.66,0.6,4.71,31.47,1.45,0.43
2023-09-03 14:00:00+00:00,2.0,15.81,37.32,240.33,0.07,5.48,29.33,1.34,0.42
2023-09-03 15:00:00+00:00,2.0,16.66,37.9,223.64,0.01,4.24,31.11,1.27,0.43
2023-09-03 16:00:00+00:00,2.0,16.57,35.48,216.96,0.01,3.6,32.19,1.33,0.49
2023-09-03 17:00:00+00:00,2.0,15.8,32.69,211.95,0.01,2.96,33.26,1.28,0.46
2023-09-03 18:00:00+00:00,2.0,15.11,29.94,210.29,0.0,2.63,33.62,1.27,0.45
2023-09-03 19:00:00+00:00,2.0,14.41,26.85,206.95,0.0,2.51,33.62,1.21,0.32
2023-09-03 20:00:00+00:00,2.0,13.47,24.1,196.93,0.0,2.06,33.97,1.16,0.12
2023-09-03 21:00:00+00:00,2.0,13.12,22.87,196.93,0.0,1.88,34.69,1.49,0.18
2023-09-03 22:00:00+00:00,2.0,12.81,22.33,195.26,0.0,1.52,36.12,1.49,0.18
2023-09-03 23:00:00+00:00,2.0,12.15,21.6,198.6,0.0,1.44,37.19,1.53,0.21
2023-09-04 00:00:00+00:00,2.0,11.22,20.61,203.61,0.0,1.46,38.27,1.62,0.26
2023-09-04 01:00:00+00:00,2.0,10.63,20.21,208.62,0.0,1.65,38.62,1.73,0.3
2023-09-04 02:00:00+00:00,2.0,10.98,21.55,213.62,0.01,2.01,37.55,1.74,0.34
2023-09-04 03:00:00+00:00,2.0,12.28,24.65,240.33,0.23,3.43,34.69,1.83,0.59
2023-09-04 04:00:00+00:00,2.0,13.14,26.55,270.37,1.03,4.84,32.9,2.0,0.77
2023-09-04 05:00:00+00:00,2.0,13.46,27.41,270.37,1.38,4.41,34.33,2.06,0.79
2023-09-04 06:00:00+00:00,2.0,13.65,28.33,257.02,1.16,3.38,36.84,2.06,0.76
2023-09-04 07:00:00+00:00,2.0,13.38,29.13,247.0,0.98,2.78,38.62,1.97,0.66
2023-09-04 08:00:00+00:00,2.0,13.12,28.9,250.34,1.01,2.91,40.41,2.12,0.66
2023-09-04 09:00:00+00:00,2.0,13.29,29.2,260.35,1.16,3.38,41.48,2.18,0.69
2023-09-04 10:00:00+00:00,2.0,13.61,30.01,260.35,1.2,3.51,41.13,2.12,0.64
2023-09-04 11:00:00+00:00,2.0,13.96,31.26,257.02,1.16,3.68,40.41,2.12,0.59
2023-09-04 12:00:00+00:00,2.0,13.92,31.58,260.35,1.05,4.24,38.62,2.03,0.54
2023-09-04 13:00:00+00:00,2.0,13.36,31.37,273.7,0.68,6.25,35.41,2.0,0.58
2023-09-04 14:00:00+00:00,2.0,12.62,29.84,277.04,0.07,7.45,33.26,1.91,0.63
2023-09-04 15:00:00+00:00,2.0,11.65,27.63,260.35,0.01,6.08,35.76,1.82,0.74
2023-09-04 16:00:00+00:00,2.0,11.02,26.11,253.68,0.0,5.31,37.55,1.91,0.89
2023-09-04 17:00:00+00:00,2.0,10.38,24.95,243.66,0.0,4.33,38.62,1.88,0.86
2023-09-04 18:00:00+00:00,2.0,9.94,24.57,243.66,0.0,3.9,38.27,1.83,0.85
2023-09-04 19:00:00+00:00,2.0,9.47,24.57,240.33,0.0,3.68,37.91,1.74,0.7
2023-09-04 20:00:00+00:00,2.0,8.96,24.97,230.31,0.0,3.17,38.62,1.71,0.44
2023-09-04 21:00:00+00:00,2.0,9.0,26.86,220.3,0.0,2.46,40.05,1.82,0.42
2023-09-04 22:00:00+00:00,2.0,9.45,29.6,216.96,0.0,1.95,40.77,1.82,0.4
2023-09-04 23:00:00+00:00,2.0,10.37,31.44,213.62,0.0,1.8,40.77,1.88,0.41
2023-09-05 00:00:00+00:00,2.0,11.43,33.21,213.62,0.0,1.84,39.7,2.0,0.42
2023-09-05 01:00:00+00:00,2.0,12.31,35.4,216.96,0.0,2.16,38.98,2.18,0.46
2023-09-05 02:00:00+00:00,2.0,12.59,37.4,223.64,0.01,2.78,38.98,2.29,0.55
2023-09-05 03:00:00+00:00,2.0,13.02,38.69,263.69,0.31,5.14,37.91,2.56,0.97
2023-09-05 04:00:00+00:00,2.0,13.39,37.56,327.11,1.58,7.97,37.19,3.01,1.35
2023-09-05 05:00:00+00:00,2.0,13.28,35.27,323.77,2.01,7.37,41.13,3.04,1.35
2023-09-05 06:00:00+00:00,2.0,12.86,32.53,293.73,1.59,5.57,45.78,2.86,1.22
2023-09-05 07:00:00+00:00,2.0,12.47,30.27,270.37,1.24,4.24,47.92,2.59,0.98
2023-09-05 08:00:00+00:00,2.0,13.08,30.72,270.37,1.23,4.11,47.21,2.65,0.89
2023-09-05 09:00:00+00:00,2.0,14.6,33.78,273.7,1.37,4.41,44.7,2.62,0.84
2023-09-05 10:00:00+00:00,2.0,15.98,37.89,277.04,1.48,4.58,41.84,2.53,0.79
2023-09-05 11:00:00+00:00,2.0,16.58,40.85,283.72,1.66,5.1,39.7,2.65,0.83
2023-09-05 12:00:00+00:00,2.0,16.46,41.43,297.07,1.77,6.25,36.84,2.68,0.89
2023-09-05 13:00:00+00:00,2.0,16.33,41.54,327.11,1.41,9.6,31.11,2.77,0.98
2023-09-05 14:00:00+00:00,2.0,16.25,41.19,330.45,0.19,11.82,26.82,2.68,1.03
2023-09-05 15:00:00+00:00,2.0,15.97,39.77,303.75,0.03,9.6,28.97,2.56,1.14
2023-09-05 16:00:00+00:00,2.0,15.51,38.9,293.73,0.02,8.4,30.4,2.77,1.35
2023-09-05 17:00:00+00:00,2.0,14.59,36.93,280.38,0.01,7.11,32.19,2.8,1.38
2023-09-05 18:00:00+00:00,2.0,13.27,33.9,277.04,0.01,6.6,33.26,2.8,1.42
2023-09-05 19:00:00+00:00,2.0,11.76,29.76,267.03,0.01,6.25,33.97,2.71,1.2
2023-09-05 20:00:00+00:00,2.0,10.38,26.28,247.0,0.0,5.36,35.76,2.65,0.78
2023-09-05 21:00:00+00:00,2.0,10.03,25.67,233.65,0.0,4.16,37.55,2.83,0.72
2023-09-05 22:00:00+00:00,2.0,10.18,26.97,230.31,0.0,3.43,38.27,3.04,0.78
2023-09-05 23:00:00+00:00,2.0,10.26,27.5,230.31,0.0,3.38,38.27,3.31,0.87
2023-09-06 00:00:00+00:00,2.0,10.31,27.59,233.65,0.0,3.56,38.62,3.64,0.95
2023-09-06 01:00:00+00:00,2.0,10.47,28.22,247.0,0.0,4.41,38.62,4.23,1.14
2023-09-06 02:00:00+00:00,2.0,10.9,30.15,270.37,0.02,6.17,37.91,4.83,1.46
2023-09-06 03:00:00+00:00,2.0,12.36,34.78,367.16,1.13,10.62,35.41,5.66,2.44
2023-09-06 04:00:00+00:00,2.0,14.5,41.73,534.06,5.2,16.28,32.9,6.85,3.58
2023-09-06 05:00:00+00:00,2.0,15.93,49.45,587.46,7.38,17.82,37.55,7.21,4.12
2023-09-06 06:00:00+00:00,3.0,16.86,56.86,540.73,5.98,15.94,49.35,6.97,4.12
2023-09-06 07:00:00+00:00,3.0,19.5,64.46,607.49,7.1,17.82,54.36,6.26,4.88
2023-09-06 08:00:00+00:00,3.0,22.21,69.09,741.0,9.95,21.59,50.78,5.78,5.57
2023-09-06 09:00:00+00:00,3.0,22.58,66.7,814.44,12.74,23.31,44.7,5.3,5.51
2023-09-06 10:00:00+00:00,3.0,20.7,59.23,761.03,12.96,20.73,37.55,4.47,4.69
2023-09-06 11:00:00+00:00,3.0,18.43,51.42,654.22,11.18,17.82,32.19,3.93,3.64
2023-09-06 12:00:00+00:00,2.0,15.84,43.87,507.35,7.38,14.39,28.97,3.49,2.47
2023-09-06 13:00:00+00:00,2.0,13.2,38.6,353.81,2.29,10.97,28.61,3.13,1.28
2023-09-06 14:00:00+00:00,2.0,12.72,37.65,350.48,0.33,13.71,22.89,2.89,1.27
2023-09-06 15:00:00+00:00,2.0,12.55,37.69,320.43,0.05,10.97,25.39,2.71,1.36
2023-09-06 16:00:00+00:00,2.0,12.31,37.99,310.42,0.03,9.25,27.54,2.89,1.57
2023-09-06 17:00:00+00:00,2.0,11.53,37.91,287.06,0.01,7.28,30.4,2.74,1.47
2023-09-06 18:00:00+00:00,2.0,10.68,38.05,273.7,0.01,6.08,32.9,2.53,1.36
2023-09-06 19:00:00+00:00,2.0,9.71,37.86,260.35,0.01,5.44,34.69,2.29,1.08
2023-09-06 20:00:00+00:00,2.0,8.83,37.34,243.66,0.0,4.5,36.48,2.18,0.7
2023-09-06 21:00:00+00:00,2.0,8.76,37.64,230.31,0.0,3.38,38.27,2.24,0.63
2023-09-06 22:00:00+00:00,2.0,9.13,38.6,226.97,0.0,2.66,39.34,2.29,0.63
2023-09-06 23:00:00+00:00,2.0,10.01,39.48,226.97,0.0,2.55,38.62,2.5,0.69
2023-09-07 00:00:00+00:00,2.0,11.18,43.01,230.31,0.0,2.72,37.19,2.71,0.75
2023-09-07 01:00:00+00:00,3.0,12.45,50.62,240.33,0.0,3.3,36.12,3.01,0.85
2023-09-07 02:00:00+00:00,3.0,13.56,57.07,257.02,0.02,4.33,35.05,3.1,0.99
2023-09-07 03:00:00+00:00,3.0,14.86,63.54,310.42,0.76,6.68,33.62,3.31,1.44
2023-09-07 04:00:00+00:00,3.0,15.66,68.46,373.84,2.71,8.57,34.33,3.67,1.79
2023-09-07 05:00:00+00:00,3.0,15.49,70.45,367.16,2.93,7.45,40.41,3.7,1.79
2023-09-07 06:00:00+00:00,3.0,14.91,69.67,330.45,2.1,5.48,47.92,3.49,1.63
2023-09-07 07:00:00+00:00,3.0,14.04,66.9,300.41,1.54,4.2,52.21,3.13,1.31
2023-09-07 08:00:00+00:00,3.0,13.38,61.94,297.07,1.49,4.11,53.64,3.13,1.2
2023-09-07 09:00:00+00:00,3.0,12.85,55.22,303.75,1.66,4.5,53.64,3.1,1.17
2023-09-07 10:00:00+00:00,2.0,12.21,49.09,300.41,1.75,4.8,50.07,2.89,1.08
2023-09-07 11:00:00+00:00,2.0,11.76,44.52,307.08,2.01,5.48,44.7,2.92,1.08
2023-09-07 12:00:00+00:00,2.0,11.81,41.39,317.1,2.18,6.77,38.98,2.8,1.09
2023-09-07 13:00:00+00:00,2.0,12.13,39.82,347.14,1.76,10.37,31.11,2.83,1.14
2023-09-07 14:00:00+00:00,2.0,12.34,39.27,350.48,0.23,13.37,25.39,2.77,1.19
2023-09-07 15:00:00+00:00,2.0,12.26,38.73,323.77,0.03,10.88,28.25,2.62,1.28
2023-09-07 16:00:00+00:00,2.0,12.06,37.57,317.1,0.02,9.51,31.47,2.86,1.52
2023-09-07 17:00:00+00:00,2.0,11.52,35.97,297.07,0.01,7.8,34.69,2.83,1.5
2023-09-07 18:00:00+00:00,2.0,11.28,34.81,287.06,0.0,6.85,37.19,2.77,1.47
2023-09-07 19:00:00+00:00,2.0,10.89,33.55,270.37,0.0,6.0,38.98,2.47,1.11
2023-09-07 20:00:00+00:00,2.0,10.59,33.17,243.66,0.0,4.28,40.41,2.15,0.59
2023-09-07 21:00:00+00:00,2.0,10.89,33.83,226.97,0.0,2.68,40.41,2.0,0.43
2023-09-07 22:00:00+00:00,2.0,10.58,33.07,220.3,0.0,1.84,40.77,1.77,0.35
2023-09-07 23:00:00+00:00,2.0,10.34,32.64,216.96,0.0,1.69,41.13,1.76,0.35
2023-09-08 00:00:00+00:00,2.0,10.29,33.58,216.96,0.0,1.67,41.48,1.79,0.35
2023-09-08 01:00:00+00:00,2.0,10.55,36.11,220.3,0.0,1.97,41.84,1.94,0.39
2023-09-08 02:00:00+00:00,2.0,10.94,38.22,233.65,0.01,2.87,40.77,2.15,0.53
2023-09-08 03:00:00+00:00,2.0,11.52,38.16,280.38,0.5,5.18,37.55,2.47,0.95
2023-09-08 04:00:00+00:00,2.0,12.1,37.4,337.12,2.04,7.03,36.84,2.95,1.31
2023-09-08 05:00:00+00:00,2.0,11.95,35.5,333.79,2.37,6.25,41.13,3.01,1.36
2023-09-08 06:00:00+00:00,2.0,11.59,33.6,307.08,1.82,4.76,46.49,2.92,1.28
2023-09-08 07:00:00+00:00,2.0,11.01,32.76,283.72,1.42,3.81,50.07,2.65,1.04
2023-09-08 08:00:00+00:00,2.0,10.63,33.93,277.04,1.37,3.64,51.5,2.59,0.94
2023-09-08 09:00:00+00:00,2.0,10.51,35.86,277.04,1.48,3.86,50.07,2.41,0.86
2023-09-08 10:00:00+00:00,2.0,10.18,34.2,273.7,1.55,3.9,46.49,2.24,0.78
2023-09-08 11:00:00+00:00,2.0,10.14,31.79,277.04,1.7,4.24,41.13,2.32,0.78
2023-09-08 12:00:00+00:00,2.0,10.41,31.81,283.72,1.79,5.18,35.76,2.32,0.78
2023-09-08 13:00:00+00:00,2.0,10.49,30.98,313.76,1.37,8.48,29.33,2.38,0.85
2023-09-08 14:00:00+00:00,2.0,9.9,28.91,323.77,0.16,11.31,26.46,2.38,0.97
2023-09-08 15:00:00+00:00,2.0,9.36,27.11,303.75,0.02,9.6,30.4,2.32,1.14
2023-09-08 16:00:00+00:00,2.0,9.69,27.64,300.41,0.01,8.31,32.19,2.53,1.33
2023-09-08 17:00:00+00:00,2.0,10.56,29.43,280.38,0.01,6.43,32.54,2.41,1.19
2023-09-08 18:00:00+00:00,2.0,11.84,31.62,277.04,0.01,5.27,32.19,2.26,1.04
2023-09-08 19:00:00+00:00,2.0,11.58,30.83,263.69,0.01,4.5,31.83,1.97,0.73
2023-09-08 20:00:00+00:00,2.0,9.97,27.53,243.66,0.01,3.3,32.54,1.74,0.38
2023-09-08 21:00:00+00:00,2.0,8.27,24.21,223.64,0.0,1.67,35.41,1.39,0.25
2023-09-08 22:00:00+00:00,2.0,7.44,22.18,216.96,0.0,1.14,37.19,1.28,0.23
2023-09-08 23:00:00+00:00,2.0,7.15,20.62,216.96,0.0,1.08,38.98,1.3,0.25
2023-09-09 00:00:00+00:00,1.0,6.99,19.68,213.62,0.0,1.12,42.92,1.31,0.28
2023-09-09 01:00:00+00:00,1.0,7.09,19.52,216.96,0.0,1.35,46.49,1.4,0.32
2023-09-09 02:00:00+00:00,1.0,7.75,19.76,223.64,0.01,1.86,45.06,1.48,0.38
2023-09-09 03:00:00+00:00,2.0,8.9,21.16,253.68,0.29,3.21,41.13,1.62,0.61
2023-09-09 04:00:00+00:00,2.0,10.11,23.58,290.39,1.23,4.37,38.27,1.89,0.81
2023-09-09 05:00:00+00:00,2.0,10.68,25.49,290.39,1.52,3.86,40.41,1.97,0.84
2023-09-09 06:00:00+00:00,2.0,10.53,26.02,277.04,1.2,3.0,44.35,1.97,0.82
2023-09-09 07:00:00+00:00,2.0,9.64,24.5,260.35,0.92,2.46,47.92,1.82,0.7
2023-09-09 08:00:00+00:00,2.0,8.76,22.79,257.02,0.88,2.53,52.21,1.86,0.68
2023-09-09 09:00:00+00:00,2.0,8.25,21.74,260.35,0.96,2.87,55.07,1.85,0.68
2023-09-09 10:00:00+00:00,2.0,8.37,21.94,263.69,1.01,3.0,52.93,1.76,0.63
2023-09-09 11:00:00+00:00,2.0,9.22,23.73,270.37,1.1,3.26,47.21,1.8,0.59
2023-09-09 12:00:00+00:00,2.0,10.05,26.12,280.38,1.17,3.9,39.7,1.79,0.55
2023-09-09 13:00:00+00:00,2.0,9.99,26.89,300.41,0.88,6.08,31.11,1.82,0.57
2023-09-09 14:00:00+00:00,2.0,9.22,25.56,300.41,0.1,7.37,26.46,1.73,0.6
2023-09-09 15:00:00+00:00,2.0,8.45,24.32,283.72,0.02,5.83,27.89,1.62,0.67
2023-09-09 16:00:00+00:00,2.0,8.06,23.78,277.04,0.01,4.88,29.33,1.68,0.77
2023-09-09 17:00:00+00:00,2.0,7.79,23.47,263.69,0.01,3.77,31.47,1.61,0.7
2023-09-09 18:00:00+00:00,2.0,7.99,23.73,260.35,0.01,3.21,33.62,1.53,0.65
2023-09-09 19:00:00+00:00,2.0,8.42,24.24,253.68,0.0,2.83,35.41,1.4,0.47
2023-09-09 20:00:00+00:00,2.0,8.92,25.14,240.33,0.0,2.23,36.84,1.31,0.24
2023-09-09 21:00:00+00:00,2.0,9.49,25.97,233.65,0.0,1.52,38.27,1.31,0.19
2023-09-09 22:00:00+00:00,2.0,9.72,25.97,230.31,0.0,1.15,39.7,1.28,0.16
2023-09-09 23:00:00+00:00,2.0,9.57,24.92,230.31,0.0,1.07,40.77,1.31,0.16
2023-09-10 00:00:00+00:00,2.0,9.84,25.34,233.65,0.0,1.11,41.48,1.4,0.16
2023-09-10 01:00:00+00:00,2.0,10.33,26.64,236.99,0.0,1.33,42.2,1.53,0.19
2023-09-10 02:00:00+00:00,2.0,10.33,26.7,247.0,0.0,1.78,42.2,1.59,0.26
2023-09-10 03:00:00+00:00,2.0,9.91,25.73,270.37,0.26,3.13,41.13,1.7,0.54
2023-09-10 04:00:00+00:00,2.0,9.26,24.06,303.75,1.08,4.33,41.13,1.88,0.78
2023-09-10 05:00:00+00:00,2.0,8.78,22.92,300.41,1.3,3.86,43.99,1.91,0.84
2023-09-10 06:00:00+00:00,2.0,8.41,21.81,280.38,1.02,2.96,47.92,1.91,0.82
2023-09-10 07:00:00+00:00,2.0,7.89,20.59,263.69,0.79,2.36,51.5,1.74,0.69
2023-09-10 08:00:00+00:00,2.0,7.66,20.45,257.02,0.75,2.31,53.64,1.71,0.63
2023-09-10 09:00:00+00:00,2.0,7.81,20.82,257.02,0.84,2.46,52.21,1.65,0.6
2023-09-10 10:00:00+00:00,2.0,8.16,21.6,253.68,0.89,2.48,47.92,1.58,0.55
2023-09-10 11:00:00+00:00,2.0,8.69,23.17,253.68,0.96,2.7,44.35,1.61,0.51
2023-09-10 12:00:00+00:00,2.0,9.43,25.39,257.02,0.95,3.26,41.48,1.56,0.48
2023-09-10 13:00:00+00:00,2.0,10.72,28.93,273.7,0.66,5.1,37.91,1.58,0.47
2023-09-10 14:00:00+00:00,2.0,11.74,31.47,273.7,0.05,6.17,35.41,1.52,0.46
2023-09-10 15:00:00+00:00,2.0,11.93,32.88,260.35,0.01,4.8,36.12,1.45,0.49
2023-09-10 16:00:00+00:00,2.0,11.85,34.08,257.02,0.0,4.11,36.12,1.52,0.58
2023-09-10 17:00:00+00:00,2.0,11.28,34.17,253.68,0.0,3.34,37.19,1.51,0.57
2023-09-10 18:00:00+00:00,2.0,10.52,32.73,253.68,0.0,3.04,38.62,1.49,0.59
2023-09-10 19:00:00+00:00,2.0,9.59,30.31,247.0,0.0,2.74,40.77,1.37,0.46
2023-09-10 20:00:00+00:00,2.0,8.98,28.74,233.65,0.0,1.99,43.27,1.24,0.23
2023-09-10 21:00:00+00:00,2.0,9.43,29.6,226.97,0.0,1.63,44.7,1.45,0.25
2023-09-10 22:00:00+00:00,2.0,10.09,30.57,223.64,0.0,1.22,45.78,1.4,0.22
2023-09-10 23:00:00+00:00,2.0,10.5,31.09,223.64,0.0,1.14,46.49,1.43,0.23
2023-09-11 00:00:00+00:00,2.0,10.38,29.86,223.64,0.0,1.15,48.64,1.48,0.24
2023-09-11 01:00:00+00:00,2.0,10.05,29.61,223.64,0.0,1.34,50.07,1.55,0.27
2023-09-11 02:00:00+00:00,2.0,9.88,29.75,223.64,0.0,1.74,50.78,1.59,0.32
2023-09-11 03:00:00+00:00,2.0,10.13,29.93,250.34,0.2,3.26,49.35,1.73,0.6
2023-09-11 04:00:00+00:00,2.0,10.27,29.09,283.72,0.88,5.01,47.92,1.94,0.81
2023-09-11 05:00:00+00:00,2.0,10.1,27.73,280.38,1.13,4.54,49.35,1.97,0.82
2023-09-11 06:00:00+00:00,2.0,10.03,27.31,263.69,0.92,3.43,51.5,1.97,0.78
2023-09-11 07:00:00+00:00,2.0,10.31,28.05,247.0,0.76,2.66,51.5,1.86,0.63
2023-09-11 08:00:00+00:00,2.0,11.0,30.03,243.66,0.8,2.53,51.5,1.91,0.55
2023-09-11 09:00:00+00:00,2.0,11.5,31.64,247.0,0.92,2.68,50.07,1.89,0.5
2023-09-11 10:00:00+00:00,2.0,11.29,31.75,247.0,0.98,2.74,47.92,1.82,0.47
2023-09-11 11:00:00+00:00,2.0,10.41,30.25,247.0,1.03,3.08,45.06,1.86,0.5
2023-09-11 12:00:00+00:00,2.0,9.37,28.01,250.34,1.02,3.86,42.2,1.82,0.54
2023-09-11 13:00:00+00:00,2.0,9.26,27.59,267.03,0.69,6.08,38.98,1.85,0.62
2023-09-11 14:00:00+00:00,2.0,9.9,29.56,270.37,0.05,7.45,37.55,1.79,0.66
2023-09-11 15:00:00+00:00,2.0,10.95,32.33,257.02,0.0,6.0,38.98,1.74,0.74
2023-09-11 16:00:00+00:00,2.0,11.75,34.94,253.68,0.0,5.36,37.55,1.89,0.87
2023-09-11 17:00:00+00:00,2.0,11.63,35.66,243.66,0.0,4.37,36.84,1.83,0.82
2023-09-11 18:00:00+00:00,2.0,11.09,35.41,240.33,0.0,3.9,36.12,1.79,0.81
2023-09-11 19:00:00+00:00,2.0,10.23,33.68,233.65,0.0,3.43,36.48,1.61,0.59
2023-09-11 20:00:00+00:00,2.0,9.66,32.37,216.96,0.0,2.48,36.84,1.43,0.28
2023-09-11 21:00:00+00:00,2.0,9.69,32.17,208.62,0.0,1.61,37.55,1.37,0.21
